388.9243,703.2444, false,1436442844943
385.6567,695.6205, false,1436442844976
375.8316,704.1127, false,1436442845010
419.1902,578.7871, false,1436442845043
430.5098,536.9172, false,1436442845076
429.8835,517.051, false,1436442845110
431.4336,504.5558, false,1436442845143
437.907,470.4822, false,1436442845176
439.4294,473.4967, false,1436442845209
434.0326,448.8719, false,1436442845243
428.2614,443.8528, false,1436442845276
430.851,442.7633, false,1436442845309
428.6461,439.8023, false,1436442845343
427.3618,436.5911, true,1436442845376
426.5371,436.151, true,1436442845409
434.9548,430.1973, true,1436442845443
596.8153,290.4068, false,1436442845476
592.9881,287.9555, false,1436442845509
596.6898,289.8008, false,1436442845543
594.7673,287.8148, false,1436442845576
596.2685,286.2513, false,1436442845609
0,0, false,1436442845643
0,0, false,1436442845676
0,0, false,1436442845709
597.323,286.5895, false,1436442845742
600.7662,287.9508, true,1436442845776
601.1967,288.1291, true,1436442845809
601.5491,288.9535, true,1436442845842
601.7631,289.8943, true,1436442845876
605.4185,289.3486, true,1436442845909
610.1077,288.51, true,1436442845942
613.4009,287.6826, true,1436442845975
616.3622,287.0247, true,1436442846009
619.7038,286.609, true,1436442846042
622.0659,285.8894, true,1436442846075
623.7055,285.2197, true,1436442846109
626.1861,284.6899, true,1436442846142
628.3972,284.5458, true,1436442846175
630.6447,284.3741, true,1436442846209
509.0173,325.2722, false,1436442846242
458.4948,368.6462, false,1436442846275
458.2461,373.9186, false,1436442846309
460.5301,374.8396, false,1436442846342
457.0554,373.5551, false,1436442846375
450.9856,384.293, false,1436442846409
447.0203,390.671, true,1436442846442
443.6066,394.2546, true,1436442846475
441.5797,398.0311, true,1436442846508
440.9966,400.9457, true,1436442846542
439.1747,403.4111, true,1436442846575
438.8,405.4991, true,1436442846608
437.0523,406.8023, true,1436442846642
613.1816,280.3587, false,1436442846675
606.6473,301.3652, false,1436442846708
620.0083,308.9258, false,1436442846741
620.9756,311.2806, false,1436442846775
623.0869,313.6503, false,1436442846808
606.8318,319.3871, false,1436442846841
412.9783,396.5528, false,1436442846875
403.8735,414.2514, false,1436442846908
405.7586,416.6767, false,1436442846941
407.9301,416.5409, false,1436442846975
406.6583,416.7943, false,1436442847008
409.6756,412.4611, false,1436442847041
409.7488,411.6664, true,1436442847075
564.3829,357.8295, false,1436442847108
639.4771,286.0333, false,1436442847141
649.8802,285.7158, false,1436442847174
645.8634,286.9726, false,1436442847208
647.3588,284.5966, false,1436442847241
649.222,285.5609, false,1436442847274
649.022,286.4147, true,1436442847308
651.1418,288.126, true,1436442847341
651.5192,288.491, true,1436442847374
652.4497,289.1473, true,1436442847408
652.9034,289.4695, true,1436442847441
653.0179,290.4715, true,1436442847474
657.0165,298.9587, false,1436442847507
650.755,300.0559, false,1436442847541
787.0827,363.9532, false,1436442847574
825.182,387.8546, false,1436442847607
849.1374,397.4456, false,1436442847641
862.3187,403.8852, false,1436442847674
918.9705,416.9284, false,1436442847707
917.5052,426.3244, false,1436442847741
915.2714,421.9093, false,1436442847774
916.076,423.6167, false,1436442847807
921.7877,429.0277, false,1436442847841
927.1823,428.6821, false,1436442847874
930.1063,430.8688, true,1436442847907
934.113,431.5251, true,1436442847940
936.778,433.2326, true,1436442847974
938.7186,433.3043, true,1436442848007
940.2489,434.4741, true,1436442848040
940.8526,434.9935, true,1436442848074
606.0111,399.9597, false,1436442848107
540.3408,393.3529, false,1436442848140
540.7199,391.5798, false,1436442848174
549.5242,394.072, false,1436442848207
548.2426,395.2118, false,1436442848240
549.0042,393.3931, false,1436442848274
549.2679,395.6272, true,1436442848307
544.799,401.6094, true,1436442848340
280.7149,785.3312, false,1436442848373
271.317,780.5062, false,1436442848407
272.6767,788.0621, false,1436442848440
270.7448,787.7612, false,1436442848473
271.2764,788.6713, false,1436442848507
395.6909,830.9429, false,1436442848573
401.0557,832.6827, false,1436442848606
399.167,827.4037, false,1436442848640
394.9154,823.2493, false,1436442848673
397.7722,829.8555, false,1436442848706
399.3045,832.3751, false,1436442848740
401.8475,832.1841, true,1436442848773
403.0339,833.0021, true,1436442848806
402.9125,833.5768, true,1436442848840
87.0958,801.6323, false,1436442848873
84.3792,804.9005, false,1436442848906
78.302,810.1702, false,1436442848973
80.034,812.31, false,1436442849006
80.1898,811.4625, false,1436442849039
79.3895,809.0655, true,1436442849073
77.9912,805.0699, true,1436442849106
399.2344,573.2531, false,1436442849173
659.9464,387.1932, false,1436442849206
664.2222,401.2835, false,1436442849239
661.5437,410.2023, false,1436442849273
664.8879,408.4407, false,1436442849306
666.7818,409.1443, false,1436442849339
666.8141,415.7155, false,1436442849373
657.6023,408.7388, false,1436442849406
669.6376,410.7887, false,1436442849439
681.6876,422.3729, false,1436442849473
688.075,427.5521, false,1436442849506
0,0, false,1436442849572
0,0, false,1436442849606
0,0, false,1436442849639
0,0, false,1436442849672
0,0, false,1436442849706
579.3015,503.9166, false,1436442849739
154.6812,805.3035, false,1436442849772
165.5771,803.325, false,1436442849805
152.0558,805.4254, false,1436442849839
136.0752,809.0927, false,1436442849872
128.1477,814.7921, false,1436442849905
123.9034,814.1417, false,1436442849939
121.3196,817.476, true,1436442849972
125.7431,815.8535, true,1436442850005
485.6086,451.7202, false,1436442850039
504.6887,448.5888, false,1436442850072
508.7706,446.8938, false,1436442850105
509.9581,446.4445, false,1436442850139
511.522,447.5775, false,1436442850172
514.835,450.3367, false,1436442850205
515.4451,451.886, true,1436442850238
514.9968,453.5191, true,1436442850272
514.4859,453.8575, true,1436442850305
515.7596,454.7732, true,1436442850338
517.0589,455.4885, true,1436442850372
518.3129,456.8899, true,1436442850405
518.7726,457.0096, true,1436442850438
518.6046,456.9774, true,1436442850472
518.3085,456.5164, true,1436442850505
512.2144,455.4742, true,1436442850571
508.2629,455.2115, true,1436442850605
504.0701,455.0133, true,1436442850638
500.4009,455.6906, true,1436442850671
497.2339,455.1225, true,1436442850705
490.8425,454.5262, true,1436442850771
485.6675,453.0907, true,1436442850805
328.1946,296.9628, false,1436442850838
300.5156,330.7108, false,1436442850871
305.117,309.2161, false,1436442850904
302.5819,303.2468, false,1436442850938
301.4314,299.7417, false,1436442850971
300.1058,296.3858, false,1436442851004
0,0, false,1436442851038
578.3596,106.5165, false,1436442851072
0,0, false,1436442851104
580.7387,133.7191, false,1436442851171
0,0, false,1436442851204
579.5248,126.0789, false,1436442851238
0,0, false,1436442851271
577.9035,122.1582, false,1436442851304
575.3222,123.6343, true,1436442851371
578.2256,139.7831, true,1436442851404
589.2289,384.4486, false,1436442851437
599.1912,386.5458, false,1436442851471
604.8757,400.0769, false,1436442851504
0,0, false,1436442851571
0,0, false,1436442851604
557.9446,443.0235, false,1436442851637
558.9714,444.4178, false,1436442851671
576.6136,456.737, false,1436442851704
577.375,450.2182, false,1436442851770
574.5896,449.0723, false,1436442851804
573.0758,449.4149, false,1436442851837
573.468,454.1002, false,1436442851870
572.9828,456.1949, true,1436442851904
573.5153,457.2477, true,1436442851937
574.879,456.7271, true,1436442851970
575.4055,457.256, true,1436442852003
576.2986,457.5205, true,1436442852037
656.9839,552.8627, false,1436442852070
643.627,557.1295, false,1436442852103
639.7695,558.283, false,1436442852137
638.4471,557.3945, false,1436442852170
637.5925,559.877, false,1436442852203
638.7844,561.6121, false,1436442852237
638.4084,565.2219, true,1436442852270
639.0566,566.5867, true,1436442852303
636.8472,566.7243, true,1436442852337
637.3351,565.0571, true,1436442852370
891.2465,626.2404, false,1436442852403
911.251,668.173, false,1436442852437
915.7539,689.2857, false,1436442852470
921.1546,692.3738, false,1436442852503
922.7577,688.2737, false,1436442852570
926.0621,682.3209, true,1436442852603
926.7772,679.3017, true,1436442852636
589.6413,594.0253, false,1436442852670
583.9412,594.5696, false,1436442852703
573.022,594.8309, false,1436442852770
539.8016,559.9946, false,1436442852803
500.7462,513.6896, false,1436442852836
309.247,321.2067, false,1436442852869
286.4944,314.8705, false,1436442852903
290.0607,324.8019, false,1436442852969
289.9506,321.6791, false,1436442853003
288.4449,319.0825, false,1436442853036
287.715,317.6831, true,1436442853069
286.3783,305.2394, true,1436442853103
282.8966,296.7421, true,1436442853136
280.6872,288.952, true,1436442853169
278.1451,282.9505, true,1436442853202
276.6152,277.4957, true,1436442853236
274.8891,272.6579, true,1436442853269
270.0624,266.9646, true,1436442853302
264.8094,256.994, true,1436442853369
261.377,252.9723, true,1436442853402
258.7056,248.6433, true,1436442853436
255.9595,244.8253, true,1436442853469
253.5443,240.9501, true,1436442853502
258.5914,241.6355, true,1436442853536
263.997,244.4083, true,1436442853569
269.271,247.0474, true,1436442853602
274.4373,249.417, true,1436442853636
279.9248,252.4823, true,1436442853669
284.9462,255.381, true,1436442853702
820.8881,374.9516, false,1436442853769
820.4391,377.7927, false,1436442853802
821.5046,380.6021, false,1436442853835
821.314,380.4521, false,1436442853869
821.3524,379.9086, false,1436442853902
801.5939,378.755, false,1436442853968
806.5782,380.413, false,1436442854002
807.2487,385.4095, false,1436442854035
806.9098,386.5913, false,1436442854068
806.0797,385.8694, false,1436442854102
805.0992,387.0775, true,1436442854135
803.4495,388.1537, true,1436442854168
802.5779,390.5071, true,1436442854202
797.5773,391.8458, true,1436442854235
793.8126,391.9129, true,1436442854268
790.1572,392.6924, true,1436442854302
782.9551,393.4792, true,1436442854368
779.7834,394.1374, true,1436442854402
776.3209,395.4556, true,1436442854435
772.8013,395.8535, true,1436442854468
769.2999,396.5655, true,1436442854501
763.4199,398.1248, true,1436442854568
761.3339,398.1709, true,1436442854601
758.7567,398.4431, true,1436442854635
756.1,398.9229, true,1436442854668
753.3398,399.308, true,1436442854701
750.7354,399.7841, true,1436442854734
747.9738,399.7844, true,1436442854768
744.3819,400.9023, true,1436442854801
737.8248,402.3181, true,1436442854834
732.0709,403.1687, true,1436442854868
726.8868,404.4899, true,1436442854901
715.8065,406.2809, true,1436442854968
710.7297,408.0473, true,1436442855001
707.3945,408.5374, true,1436442855034
703.9958,408.9794, true,1436442855068
701.0831,410.2563, true,1436442855101
696.0859,411.9599, true,1436442855167
693.4219,412.265, true,1436442855201
690.208,413.0443, true,1436442855234
687.8451,413.1564, true,1436442855267
685.7404,413.7173, true,1436442855301
681.0328,414.0211, true,1436442855334
676.6979,413.4543, true,1436442855367
672.5918,412.5927, true,1436442855401
668.6084,412.1877, true,1436442855434
665.1883,411.5379, true,1436442855467
661.3932,410.9544, true,1436442855500
656.9261,409.5982, true,1436442855534
652.9281,409.0698, true,1436442855567
649.6612,408.9063, true,1436442855600
645.823,408.7257, true,1436442855634
642.3305,408.9787, true,1436442855667
639.4647,408.7559, true,1436442855700
633.2461,408.2697, true,1436442855767
630.1953,407.2559, true,1436442855800
627.8696,406.5771, true,1436442855834
625.3202,406.7785, true,1436442855867
621.3989,406.2955, true,1436442855900
618.1127,405.4284, true,1436442855934
614.399,404.2088, true,1436442855967
611.1497,403.1618, true,1436442856000
607.446,401.4695, true,1436442856033
603.8588,400.1156, true,1436442856067
600.4504,398.5822, true,1436442856100
596.9255,396.5044, true,1436442856133
594.884,394.1778, true,1436442856167
592.3018,392.466, true,1436442856200
589.7278,390.7324, true,1436442856233
587.1411,389.2875, true,1436442856267
583.8794,387.8664, true,1436442856300
572.3,384.4547, true,1436442856366
567.0966,382.2308, true,1436442856400
561.4731,380.6541, true,1436442856433
556.2914,379.1403, true,1436442856466
551.2558,377.1355, true,1436442856500
540.9282,373.4362, true,1436442856566
535.7432,372.4201, true,1436442856600
531.5327,371.6786, true,1436442856633
526.8459,370.7144, true,1436442856666
522.2513,369.4975, true,1436442856699
518.686,368.4005, true,1436442856733
