SubNum,WordAltered,WordId,WordUnaltered,AlteredClass,WordShownAt,Starttime,Stoptime,Top,Left,EyeTop,EyeLeft,WordWidth,WordHeight
17,"<div id=sub17in4"" class=""noChange"">(YAC)</div>""",#sub17in4,(YAC),noChange,63.917,1436442911171,1436442914179," ""718""",695.7421875,718,695,98,42
17,"<div id=sub17in5"" class=""noChange"">bases</div>""",#sub17in5,bases,noChange,63.917,1436442911171,1436442914179," ""718""",801.7421875,718,801,97,42
17,"<div id=sub17in6"" class=""noChange"">itself</div>""",#sub17in6,itself,noChange,63.917,1436442911171,1436442914179," ""718""",906.0234375,718,906,76,42
18,"<div id=sub18in0"" class=""noChange control"">on</div>""",#sub18in0,on,control,67.26,1436442914430,1436442918938," ""718""",156.21875,718,156,46,42
18,"<div id=sub18in1"" class=""noChange control"">these</div>""",#sub18in1,these,control,67.26,1436442914430,1436442918938," ""718""",210.703125,718,210,89,42
18,"<div id=sub18in2"" class=""noChange control"">fundamental</div>""",#sub18in2,fundamental,control,67.26,1436442914430,1436442918938," ""718""",307.875,718,307,187,42
18,"<div id=sub18in3"" class=""noChange control"">two</div>""",#sub18in3,two,control,67.26,1436442914430,1436442918938," ""718""",502.890625,718,502,61,42
18,"<div id=sub18in4"" class=""noChange control"">assumptions</div>""",#sub18in4,assumptions,control,67.26,1436442914430,1436442918938," ""718""",571.578125,718,571,191,42
18,"<div id=sub18in5"" class=""noChange control"">with</div>""",#sub18in5,with,control,67.26,1436442914430,1436442918938," ""718""",770.109375,718,770,68,42
18,"<div id=sub18in6"" class=""noChange control"">basic</div>""",#sub18in6,basic,control,67.26,1436442914430,1436442918938," ""718""",845.90625,718,845,86,42
18,"<div id=sub18in7"" class=""noChange control"">instruments.</div>""",#sub18in7,instruments.,control,67.26,1436442914430,1436442918938," ""718""",939.5,718,939,185,42
19,"<div id=sub19in0"" class=""noChange"">It's</div>""",#sub19in0,It's,noChange,71.843,1436442919188,1436442921944," ""718""",217.4765625,718,217,51,42
19,"<div id=sub19in1"" class=""noChange"">a</div>""",#sub19in1,a,noChange,71.843,1436442919188,1436442921944," ""718""",276.2578125,718,276,29,42
19,"<div id=sub19in2"" class=""noChange"">global</div>""",#sub19in2,global,noChange,71.843,1436442919188,1436442921944," ""718""",312.9453125,718,312,97,42
19,"<div id=sub19in3"" class=""noChange"">organisation</div>""",#sub19in3,organisation,noChange,71.843,1436442919188,1436442921944," ""718""",417.2421875,718,417,185,42
19,"<div id=sub19in4"" class=""noChange"">entirely</div>""",#sub19in4,entirely,noChange,71.843,1436442919188,1436442921944," ""718""",610.4765625,718,610,114,42
19,"<div id=sub19in5"" class=""noChange"">run</div>""",#sub19in5,run,noChange,71.843,1436442919188,1436442921944," ""718""",732.5234375,718,732,57,42
19,"<div id=sub19in6"" class=""noChange"">by</div>""",#sub19in6,by,noChange,71.843,1436442919188,1436442921944," ""718""",797.6640625,718,797,45,42
19,"<div id=sub19in7"" class=""noChange"">young</div>""",#sub19in7,young,noChange,71.843,1436442919188,1436442921944," ""718""",850.3515625,718,850,98,42
19,"<div id=sub19in8"" class=""noChange"">people</div>""",#sub19in8,people,noChange,71.843,1436442919188,1436442921944," ""718""",956.4296875,718,956,107,42
20,"<div id=sub20in0"" class=""noChange control"">which</div>""",#sub20in0,which,control,74.925,1436442922194,1436442925702," ""718""",120.1796875,718,120,92,42
20,"<div id=sub20in1"" class=""noChange control"">offers</div>""",#sub20in1,offers,control,74.925,1436442922194,1436442925702," ""718""",220.8828125,718,220,91,42
20,"<div id=sub20in2"" class=""noChange control"">all</div>""",#sub20in2,all,control,74.925,1436442922194,1436442925702," ""718""",319.8046875,718,319,43,42
20,"<div id=sub20in3"" class=""noChange control"">young</div>""",#sub20in3,young,control,74.925,1436442922194,1436442925702," ""718""",370.7109375,718,370,98,42
20,"<div id=sub20in4"" class=""noChange control"">people</div>""",#sub20in4,people,control,74.925,1436442922194,1436442925702," ""718""",476.7890625,718,476,107,42
20,"<div id=sub20in5"" class=""noChange control"">the</div>""",#sub20in5,the,control,74.925,1436442922194,1436442925702," ""718""",591.7734375,718,591,56,42
20,"<div id=sub20in6"" class=""noChange control"">possibility</div>""",#sub20in6,possibility,control,74.925,1436442922194,1436442925702," ""718""",655.1484375,718,655,149,42
20,"<div id=sub20in7"" class=""noChange control"">to</div>""",#sub20in7,to,control,74.925,1436442922194,1436442925702," ""718""",812.7578125,718,812,38,42
20,"<div id=sub20in8"" class=""noChange control"">take</div>""",#sub20in8,take,control,74.925,1436442922194,1436442925702," ""718""",858.3359375,718,858,71,42
20,"<div id=sub20in9"" class=""noChange control"">an</div>""",#sub20in9,an,control,74.925,1436442922194,1436442925702," ""718""",937.7109375,718,937,47,42
20,"<div id=sub20in10"" class=""noChange control"">active</div>""",#sub20in10,active,control,74.925,1436442922194,1436442925702," ""718""",992.1953125,718,992,94,42
20,"<div id=sub20in11"" class=""noChange control"">part</div>""",#sub20in11,part,control,74.925,1436442922194,1436442925702," ""718""",1094.679688,718,1094,66,42
21,"<div id=sub21in0"" class=""noChange"">in</div>""",#sub21in0,in,noChange,78.632,1436442925953,1436442928710," ""718""",272.71875,718,272,36,42
21,"<div id=sub21in1"" class=""noChange"">the</div>""",#sub21in1,the,noChange,78.632,1436442925953,1436442928710," ""718""",316.515625,718,316,55,42
21,"<div id=sub21in2"" class=""noChange"">positive</div>""",#sub21in2,positive,noChange,78.632,1436442925953,1436442928710," ""718""",379.890625,718,379,120,42
21,"<div id=sub21in3"" class=""noChange"">change</div>""",#sub21in3,change,noChange,78.632,1436442925953,1436442928710," ""718""",507.28125,718,507,116,42
21,"<div id=sub21in4"" class=""noChange"">in</div>""",#sub21in4,in,noChange,78.632,1436442925953,1436442928710," ""718""",631.15625,718,631,36,42
21,"<div id=sub21in5"" class=""noChange"">their</div>""",#sub21in5,their,noChange,78.632,1436442925953,1436442928710," ""718""",674.953125,718,674,74,42
21,"<div id=sub21in6"" class=""noChange"">own</div>""",#sub21in6,own,noChange,78.632,1436442925953,1436442928710," ""718""",756.09375,718,756,69,42
21,"<div id=sub21in7"" class=""noChange"">community.</div>""",#sub21in7,community.,noChange,78.632,1436442925953,1436442928710," ""718""",833.6875,718,833,175,42
22,"<div id=sub22in0"" class=""noChange"">So</div>""",#sub22in0,So,noChange,81.679,1436442928960,1436442932718," ""718""",109.875,718,109,51,42
22,"<div id=sub22in1"" class=""noChange"">how</div>""",#sub22in1,how,noChange,81.679,1436442928960,1436442932718," ""718""",167.90625,718,167,70,42
22,"<div id=sub22in2"" class=""noChange"">do</div>""",#sub22in2,do,noChange,81.679,1436442928960,1436442932718," ""718""",245.5,718,245,47,42
22,"<div id=sub22in3"" class=""noChange"">they</div>""",#sub22in3,they,noChange,81.679,1436442928960,1436442932718," ""718""",299.984375,718,299,72,42
22,"<div id=sub22in4"" class=""noChange"">do</div>""",#sub22in4,do,noChange,81.679,1436442928960,1436442932718," ""718""",379.359375,718,379,46,42
22,"<div id=sub22in5"" class=""noChange"">it?</div>""",#sub22in5,it?,noChange,81.679,1436442928960,1436442932718," ""718""",433.84375,718,433,45,42
22,"<div id=sub22in6"" class=""noChange"">Very</div>""",#sub22in6,Very,noChange,81.679,1436442928960,1436442932718," ""718""",486.53125,718,486,77,42
22,"<div id=sub22in7"" class=""noChange"">simply</div>""",#sub22in7,simply,noChange,81.679,1436442928960,1436442932718," ""718""",571.21875,718,571,101,42
22,"<div id=sub22in8"" class=""noChange"">by</div>""",#sub22in8,by,noChange,81.679,1436442928960,1436442932718," ""718""",680.78125,718,680,45,42
22,"<div id=sub22in9"" class=""noChange"">offering</div>""",#sub22in9,offering,noChange,81.679,1436442928960,1436442932718," ""718""",733.46875,718,733,118,42
22,"<div id=sub22in10"" class=""noChange"">free</div>""",#sub22in10,free,noChange,81.679,1436442928960,1436442932718," ""718""",859.09375,718,859,66,42
22,"<div id=sub22in11"" class=""noChange"">on-line</div>""",#sub22in11,on-line,noChange,81.679,1436442928960,1436442932718," ""718""",933.125,718,933,107,42
22,"<div id=sub22in12"" class=""noChange"">courses</div>""",#sub22in12,courses,noChange,81.679,1436442928960,1436442932718," ""718""",1048.078125,718,1048,123,42
23,"<div id=sub23in0"" class=""noChange"">based</div>""",#sub23in0,based,noChange,85.607,1436442932969,1436442934723," ""718""",361.1640625,718,361,98,42
23,"<div id=sub23in1"" class=""noChange"">on</div>""",#sub23in1,on,noChange,85.607,1436442932969,1436442934723," ""718""",467.2421875,718,467,46,42
23,"<div id=sub23in2"" class=""noChange"">peer-to-peer</div>""",#sub23in2,peer-to-peer,noChange,85.607,1436442932969,1436442934723," ""718""",521.7265625,718,521,187,42
23,"<div id=sub23in3"" class=""noChange"">methodology.</div>""",#sub23in3,methodology.,noChange,85.607,1436442932969,1436442934723," ""718""",716.7109375,718,716,203,42
24,"<div id=sub24in0"" class=""noChange"">So</div>""",#sub24in0,So,noChange,87.605,1436442934974,1436442936978," ""718""",282.1171875,718,282,50,42
24,"<div id=sub24in1"" class=""noChange"">young</div>""",#sub24in1,young,noChange,87.605,1436442934974,1436442936978," ""718""",340.1484375,718,340,98,42
24,"<div id=sub24in2"" class=""noChange control"">monsters</div>""",#sub24in2,monsters,control,87.605,1436442934974,1436442936978," ""718""",446.2265625,718,446,142,42
24,"<div id=sub24in3"" class=""noChange"">teach</div>""",#sub24in3,teach,noChange,87.605,1436442934974,1436442936978," ""718""",596.7109375,718,596,89,42
24,"<div id=sub24in4"" class=""noChange"">other</div>""",#sub24in4,other,noChange,87.605,1436442934974,1436442936978," ""718""",693.8828125,718,693,84,42
24,"<div id=sub24in5"" class=""noChange"">young</div>""",#sub24in5,young,noChange,87.605,1436442934974,1436442936978," ""718""",785.7109375,718,785,98,42
24,"<div id=sub24in6"" class=""noChange"">people</div>""",#sub24in6,people,noChange,87.605,1436442934974,1436442936978," ""718""",891.7890625,718,891,107,42
25,"<div id=sub25in0"" class=""noChange"">the</div>""",#sub25in0,the,noChange,90.002,1436442937229,1436442940484," ""718""",185.1875,718,185,55,42
25,"<div id=sub25in1"" class=""noChange"">basics</div>""",#sub25in1,basics,noChange,90.002,1436442937229,1436442940484," ""718""",248.5625,718,248,102,42
25,"<div id=sub25in2"" class=""noChange"">of</div>""",#sub25in2,of,noChange,90.002,1436442937229,1436442940484," ""718""",358.15625,718,358,37,42
25,"<div id=sub25in3"" class=""noChange control"">Menschenrechten</div>""",#sub25in3,Menschenrechten,control,90.002,1436442937229,1436442940484," ""718""",403.734375,718,403,266,42
25,"<div id=sub25in4"" class=""noChange"">of</div>""",#sub25in4,of,noChange,90.002,1436442937229,1436442940484," ""718""",677,718,677,37,42
25,"<div id=sub25in5"" class=""noChange control"">nachhaltiger</div>""",#sub25in5,nachhaltiger,control,90.002,1436442937229,1436442940484," ""718""",722.578125,718,722,185,42
25,"<div id=sub25in6"" class=""noChange control"">entwichlung</div>""",#sub25in6,entwichlung,control,90.002,1436442937229,1436442940484," ""718""",915.8125,718,915,180,42
26,"<div id=sub26in0"" class=""noChange"">of</div>""",#sub26in0,of,noChange,93.439,1436442940734,1436442944243," ""718""",288.03125,718,288,37,42
26,"<div id=sub26in1"" class=""noChange control"">projektmanagement</div>""",#sub26in1,projektmanagement,control,93.439,1436442940734,1436442944243," ""718""",333.609375,718,333,294,42
26,"<div id=sub26in2"" class=""noChange"">or</div>""",#sub26in2,or,noChange,93.439,1436442940734,1436442944243," ""718""",635.328125,718,635,39,42
26,"<div id=sub26in3"" class=""noChange"">even</div>""",#sub26in3,even,noChange,93.439,1436442940734,1436442944243," ""718""",682.671875,718,682,81,42
26,"<div id=sub26in4"" class=""noChange"">of</div>""",#sub26in4,of,noChange,93.439,1436442940734,1436442944243," ""718""",770.953125,718,770,38,42
26,"<div id=sub26in5"" class=""noChange"">fundraising.</div>""",#sub26in5,fundraising.,noChange,93.439,1436442940734,1436442944243," ""718""",816.53125,718,816,176,42
27,"<div id=sub27in0"" class=""noChange"">All</div>""",#sub27in0,All,noChange,97.917,1436442945246,1436442950255," ""718""",19.8125,718,19,47,42
27,"<div id=sub27in1"" class=""noChange"">of</div>""",#sub27in1,of,noChange,97.917,1436442945246,1436442950255," ""718""",74.265625,718,74,37,42
27,"<div id=sub27in2"" class=""noChange"">this</div>""",#sub27in2,this,noChange,97.917,1436442945246,1436442950255," ""718""",119.84375,718,119,61,42
27,"<div id=sub27in3"" class=""noChange"">knowing</div>""",#sub27in3,knowing,noChange,97.917,1436442945246,1436442950255," ""718""",188.53125,718,188,128,42
27,"<div id=sub27in4"" class=""noChange"">that</div>""",#sub27in4,that,noChange,97.917,1436442945246,1436442950255," ""718""",324.828125,718,324,65,42
27,"<div id=sub27in5"" class=""noChange"">YAC</div>""",#sub27in5,YAC,noChange,97.917,1436442945246,1436442950255," ""718""",397.09375,718,397,76,42
27,"<div id=sub27in6"" class=""noChange"">is</div>""",#sub27in6,is,noChange,97.917,1436442945246,1436442950255," ""718""",481.78125,718,481,34,42
27,"<div id=sub27in7"" class=""noChange"">now</div>""",#sub27in7,now,noChange,97.917,1436442945246,1436442950255," ""718""",523.78125,718,523,70,42
27,"<div id=sub27in8"" class=""noChange"">present</div>""",#sub27in8,present,noChange,97.917,1436442945246,1436442950255," ""718""",601.375,718,601,118,42
27,"<div id=sub27in9"" class=""noChange"">in</div>""",#sub27in9,in,noChange,97.917,1436442945246,1436442950255," ""718""",727,718,727,35,42
27,"<div id=sub27in10"" class=""noChange"">130</div>""",#sub27in10,130,noChange,97.917,1436442945246,1436442950255," ""718""",770.796875,718,770,65,42
27,"<div id=sub27in11"" class=""noChange"">countries</div>""",#sub27in11,countries,noChange,97.917,1436442945246,1436442950255," ""718""",843.078125,718,843,140,42
27,"<div id=sub27in12"" class=""noChange"">around</div>""",#sub27in12,around,noChange,97.917,1436442945246,1436442950255," ""718""",991.8125,718,991,111,42
27,"<div id=sub27in13"" class=""noChange"">the</div>""",#sub27in13,the,noChange,97.917,1436442945246,1436442950255," ""718""",1110.34375,718,1110,55,42
27,"<div id=sub27in14"" class=""noChange"">world</div>""",#sub27in14,world,noChange,97.917,1436442945246,1436442950255," ""718""",1173.71875,718,1173,88,42
28,"<div id=sub28in0"" class=""noChange"">and</div>""",#sub28in0,and,noChange,103.22,1436442950506,1436442953261," ""718""",237.078125,718,237,64,42
28,"<div id=sub28in1"" class=""noChange"">teaches</div>""",#sub28in1,teaches,noChange,103.22,1436442950506,1436442953261," ""718""",309.359375,718,309,123,42
28,"<div id=sub28in2"" class=""noChange"">thousands</div>""",#sub28in2,thousands,noChange,103.22,1436442950506,1436442953261," ""718""",440.328125,718,440,158,42
28,"<div id=sub28in3"" class=""noChange"">of</div>""",#sub28in3,of,noChange,103.22,1436442950506,1436442953261," ""718""",606.890625,718,606,38,42
28,"<div id=sub28in4"" class=""noChange"">young</div>""",#sub28in4,young,noChange,103.22,1436442950506,1436442953261," ""718""",652.46875,718,652,98,42
28,"<div id=sub28in5"" class=""noChange"">people</div>""",#sub28in5,people,noChange,103.22,1436442950506,1436442953261," ""718""",758.546875,718,758,107,42
28,"<div id=sub28in6"" class=""noChange"">every</div>""",#sub28in6,every,noChange,103.22,1436442950506,1436442953261," ""718""",873.53125,718,873,89,42
28,"<div id=sub28in7"" class=""noChange"">year</div>""",#sub28in7,year,noChange,103.22,1436442950506,1436442953261," ""718""",970.671875,718,970,73,42
29,"<div id=sub29in0"" class=""noChange"">starting</div>""",#sub29in0,starting,noChange,106.383,1436442953511,1436442959021," ""718""",216.484375,718,216,116,42
29,"<div id=sub29in1"" class=""noChange"">with</div>""",#sub29in1,with,noChange,106.383,1436442953511,1436442959021," ""718""",340.3125,718,340,68,42
29,"<div id=sub29in2"" class=""noChange"">150</div>""",#sub29in2,150,noChange,106.383,1436442953511,1436442959021," ""718""",416.109375,718,416,64,42
29,"<div id=sub29in3"" class=""noChange"">euros</div>""",#sub29in3,euros,noChange,106.383,1436442953511,1436442959021," ""718""",488.390625,718,488,91,42
29,"<div id=sub29in4"" class=""noChange"">a</div>""",#sub29in4,a,noChange,106.383,1436442953511,1436442959021," ""718""",587.328125,718,587,29,42
29,"<div id=sub29in5"" class=""noChange"">figure</div>""",#sub29in5,figure,noChange,106.383,1436442953511,1436442959021," ""718""",624.015625,718,624,91,42
29,"<div id=sub29in6"" class=""noChange"">that</div>""",#sub29in6,that,noChange,106.383,1436442953511,1436442959021," ""718""",722.953125,718,722,65,42
29,"<div id=sub29in7"" class=""noChange"">makes</div>""",#sub29in7,makes,noChange,106.383,1436442953511,1436442959021," ""718""",795.21875,718,795,105,42
29,"<div id=sub29in8"" class=""noChange"">you</div>""",#sub29in8,you,noChange,106.383,1436442953511,1436442959021," ""718""",908.359375,718,908,62,42
29,"<div id=sub29in9"" class=""noChange"">smile</div>""",#sub29in9,smile,noChange,106.383,1436442953511,1436442959021," ""718""",978.84375,718,978,86,42
30,"<div id=sub30in0"" class=""noChange"">because</div>""",#sub30in0,because,noChange,112.006,1436442959272,1436442963532," ""718""",8.015625,718,8,131,42
30,"<div id=sub30in1"" class=""noChange"">150</div>""",#sub30in1,150,noChange,112.006,1436442959272,1436442963532," ""718""",147.890625,718,147,65,42
30,"<div id=sub30in2"" class=""noChange"">euros</div>""",#sub30in2,euros,noChange,112.006,1436442959272,1436442963532," ""718""",220.171875,718,220,91,42
30,"<div id=sub30in3"" class=""noChange"">is</div>""",#sub30in3,is,noChange,112.006,1436442959272,1436442963532," ""718""",319.109375,718,319,34,42
30,"<div id=sub30in4"" class=""noChange"">only</div>""",#sub30in4,only,noChange,112.006,1436442959272,1436442963532," ""718""",361.109375,718,361,69,42
30,"<div id=sub30in5"" class=""noChange"">a</div>""",#sub30in5,a,noChange,112.006,1436442959272,1436442963532," ""718""",438.703125,718,438,29,42
30,"<div id=sub30in6"" class=""noChange"">few</div>""",#sub30in6,few,noChange,112.006,1436442959272,1436442963532," ""718""",475.390625,718,475,61,42
30,"<div id=sub30in7"" class=""noChange"">more</div>""",#sub30in7,more,noChange,112.006,1436442959272,1436442963532," ""718""",544.078125,718,544,83,42
30,"<div id=sub30in8"" class=""noChange"">euros</div>""",#sub30in8,euros,noChange,112.006,1436442959272,1436442963532," ""718""",635.875,718,635,91,42
30,"<div id=sub30in9"" class=""noChange"">than</div>""",#sub30in9,than,noChange,112.006,1436442959272,1436442963532," ""718""",734.8125,718,734,74,42
30,"<div id=sub30in10"" class=""noChange"">the</div>""",#sub30in10,the,noChange,112.006,1436442959272,1436442963532," ""718""",815.984375,718,815,56,42
30,"<div id=sub30in11"" class=""noChange"">price</div>""",#sub30in11,price,noChange,112.006,1436442959272,1436442963532," ""718""",879.359375,718,879,80,42
30,"<div id=sub30in12"" class=""noChange"">of</div>""",#sub30in12,of,noChange,112.006,1436442959272,1436442963532," ""718""",967.609375,718,967,38,42
30,"<div id=sub30in13"" class=""noChange"">a</div>""",#sub30in13,a,noChange,112.006,1436442959272,1436442963532," ""718""",1013.1875,718,1013,28,42
30,"<div id=sub30in14"" class=""noChange"">pair</div>""",#sub30in14,pair,noChange,112.006,1436442959272,1436442963532," ""718""",1049.875,718,1049,65,42
30,"<div id=sub30in15"" class=""noChange"">of</div>""",#sub30in15,of,noChange,112.006,1436442959272,1436442963532," ""718""",1122.125,718,1122,37,42
30,"<div id=sub30in16"" class=""noChange"">shoes.</div>""",#sub30in16,shoes.,noChange,112.006,1436442959272,1436442963532," ""718""",1167.703125,718,1167,105,42
31,"<div id=sub31in0"" class=""noChange"">I</div>""",#sub31in0,I,noChange,116.5,1436442963782,1436442966789," ""718""",191.6640625,718,191,20,42
31,"<div id=sub31in1"" class=""noChange"">was</div>""",#sub31in1,was,noChange,116.5,1436442963782,1436442966789," ""718""",219.4453125,718,219,68,42
31,"<div id=sub31in2"" class=""noChange"">at</div>""",#sub31in2,at,noChange,116.5,1436442963782,1436442966789," ""718""",295.2421875,718,295,37,42
31,"<div id=sub31in3"" class=""noChange"">a</div>""",#sub31in3,a,noChange,116.5,1436442963782,1436442966789," ""718""",340.8203125,718,340,29,42
31,"<div id=sub31in4"" class=""noChange"">conference</div>""",#sub31in4,conference,noChange,116.5,1436442963782,1436442966789," ""718""",377.5078125,718,377,169,42
31,"<div id=sub31in5"" class=""noChange"">just</div>""",#sub31in5,just,noChange,116.5,1436442963782,1436442966789," ""718""",554.7265625,718,554,61,42
31,"<div id=sub31in6"" class=""noChange"">like</div>""",#sub31in6,like,noChange,116.5,1436442963782,1436442966789," ""718""",623.4140625,718,623,59,42
31,"<div id=sub31in7"" class=""noChange"">this</div>""",#sub31in7,this,noChange,116.5,1436442963782,1436442966789," ""718""",690.3203125,718,690,61,42
31,"<div id=sub31in8"" class=""noChange"">when</div>""",#sub31in8,when,noChange,116.5,1436442963782,1436442966789," ""718""",759.0078125,718,759,87,42
31,"<div id=sub31in9"" class=""noChange"">I</div>""",#sub31in9,I,noChange,116.5,1436442963782,1436442966789," ""718""",854.3984375,718,854,20,42
31,"<div id=sub31in10"" class=""noChange"">had</div>""",#sub31in10,had,noChange,116.5,1436442963782,1436442966789," ""718""",882.1796875,718,882,64,42
31,"<div id=sub31in11"" class=""noChange"">the</div>""",#sub31in11,the,noChange,116.5,1436442963782,1436442966789," ""718""",954.4609375,718,954,55,42
31,"<div id=sub31in12"" class=""noChange"">idea</div>""",#sub31in12,idea,noChange,116.5,1436442963782,1436442966789," ""718""",1017.835938,718,1017,72,42
32,"<div id=sub32in0"" class=""noChange"">and</div>""",#sub32in0,and,noChange,119.891,1436442967040,1436442970168," ""718""",459.3359375,718,459,64,42
32,"<div id=sub32in1"" class=""noChange control"">Juan</div>""",#sub32in1,Juan,control,119.891,1436442967040,1436442970168," ""718""",531.6171875,718,531,81,42
32,"<div id=sub32in2"" class=""noChange control"">es</div>""",#sub32in2,es,control,119.891,1436442967040,1436442970168," ""718""",619.8984375,718,619,45,42
32,"<div id=sub32in3"" class=""noChange control"">tu</div>""",#sub32in3,tu,control,119.891,1436442967040,1436442970168," ""718""",672.5859375,718,672,38,42
32,"<div id=sub32in4"" class=""noChange control"">vecino</div>""",#sub32in4,vecino,control,119.891,1436442967040,1436442970168," ""718""",718.1640625,718,718,103,42
